Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
147,female,27,158.0,59.0,24.0,106.0,40.4
71,female,25,172.0,70.0,16.0,92.0,40.6
51,female,52,152.0,58.0,10.0,92.0,39.5
11,male,23,197.0,96.0,4.0,85.0,38.7
150,female,59,159.0,61.0,24.0,102.0,40.8
53,female,29,162.0,65.0,11.0,94.0,39.8
29,female,21,171.0,68.0,9.0,81.0,39.7
39,male,37,169.0,69.0,9.0,94.0,39.5
78,male,27,185.0,88.0,14.0,103.0,40.0
95,female,28,154.0,52.0,20.0,92.0,40.7
94,male,23,172.0,78.0,20.0,100.0,40.6
65,female,37,165.0,61.0,12.0,98.0,40.1
33,male,61,200.0,99.0,9.0,78.0,39.7
31,female,31,157.0,54.0,8.0,84.0,39.8
137,male,27,175.0,80.0,27.0,101.0,40.9
129,female,44,163.0,63.0,20.0,107.0,40.5
25,female,44,157.0,61.0,6.0,85.0,39.2
51,female,38,177.0,77.0,14.0,83.0,40.1
105,male,44,186.0,93.0,21.0,93.0,40.4
44,male,54,189.0,94.0,8.0,93.0,39.8
59,female,53,159.0,64.0,11.0,95.0,39.9
70,female,57,171.0,65.0,15.0,88.0,40.3
16,male,34,183.0,83.0,5.0,86.0,39.2
58,female,32,160.0,56.0,11.0,97.0,40.2
168,female,42,173.0,71.0,27.0,106.0,40.9
159,female,68,168.0,70.0,23.0,108.0,40.6
13,female,20,179.0,74.0,3.0,92.0,38.7
112,male,37,181.0,86.0,22.0,97.0,40.6
12,male,27,195.0,90.0,5.0,82.0,39.1
147,female,24,144.0,47.0,24.0,105.0,40.6
37,female,22,164.0,64.0,8.0,94.0,39.2
31,female,72,166.0,67.0,6.0,91.0,39.4
28,female,37,174.0,71.0,7.0,86.0,39.9
31,male,62,189.0,95.0,6.0,88.0,39.3
182,female,54,171.0,70.0,26.0,111.0,41.0
106,female,25,154.0,54.0,20.0,98.0,40.4
97,male,45,178.0,76.0,19.0,96.0,40.1
65,male,77,205.0,104.0,10.0,91.0,40.0
60,female,31,152.0,56.0,11.0,99.0,39.8
72,female,73,140.0,44.0,12.0,95.0,40.3
9,female,77,158.0,59.0,2.0,82.0,38.5
6,female,27,169.0,69.0,2.0,80.0,38.6
25,female,31,171.0,64.0,6.0,88.0,39.3
242,male,68,163.0,62.0,29.0,112.0,40.8
40,female,59,169.0,70.0,8.0,92.0,39.4
165,male,73,196.0,103.0,20.0,104.0,40.6
30,male,31,183.0,90.0,8.0,89.0,39.5
46,male,25,190.0,90.0,15.0,87.0,40.2
128,male,61,189.0,88.0,17.0,105.0,40.3
119,female,48,165.0,59.0,19.0,104.0,40.7
92,male,61,189.0,94.0,14.0,98.0,40.7
47,female,41,164.0,63.0,11.0,87.0,40.2
19,male,24,196.0,93.0,8.0,82.0,40.0
40,male,59,201.0,110.0,8.0,86.0,39.6
98,female,69,154.0,59.0,16.0,99.0,40.8
12,male,33,197.0,100.0,3.0,90.0,38.5
204,female,45,168.0,71.0,29.0,113.0,40.9
215,male,64,194.0,96.0,27.0,106.0,40.7
46,female,29,160.0,54.0,8.0,101.0,39.7
91,female,64,153.0,54.0,16.0,95.0,40.1
49,female,26,170.0,63.0,11.0,91.0,40.1
104,female,79,191.0,87.0,18.0,98.0,40.1
114,male,31,178.0,78.0,19.0,106.0,40.4
173,female,45,154.0,52.0,26.0,107.0,40.6
158,male,38,174.0,74.0,28.0,102.0,40.9
34,male,59,182.0,83.0,7.0,89.0,39.4
221,female,64,186.0,83.0,29.0,117.0,40.9
155,female,20,169.0,61.0,28.0,102.0,41.0
116,female,54,141.0,48.0,18.0,103.0,40.3
23,female,45,171.0,66.0,6.0,82.0,39.2
112,male,49,177.0,76.0,19.0,100.0,40.6
14,female,30,176.0,71.0,4.0,82.0,38.6
46,female,24,152.0,55.0,11.0,88.0,39.7
35,male,25,181.0,83.0,15.0,83.0,40.4
20,male,47,188.0,95.0,6.0,81.0,39.4
100,female,22,169.0,69.0,17.0,106.0,40.3
188,male,36,190.0,91.0,27.0,109.0,40.7
50,male,72,183.0,94.0,9.0,88.0,39.6
271,male,69,185.0,85.0,30.0,113.0,40.7
156,male,36,179.0,83.0,23.0,109.0,40.5
46,male,20,182.0,83.0,14.0,91.0,40.2
174,male,57,188.0,88.0,26.0,101.0,41.3
192,female,23,151.0,48.0,29.0,110.0,40.9
10,female,32,164.0,64.0,3.0,81.0,38.5
20,female,48,182.0,78.0,6.0,79.0,39.3
13,male,22,179.0,83.0,4.0,90.0,38.8
17,female,45,173.0,66.0,5.0,79.0,39.3
10,female,22,151.0,52.0,3.0,79.0,38.6
145,female,52,164.0,59.0,24.0,101.0,40.9
81,female,41,173.0,69.0,17.0,92.0,40.0
12,male,28,189.0,90.0,5.0,82.0,38.8
9,male,32,176.0,79.0,3.0,85.0,38.7
18,female,21,169.0,60.0,5.0,84.0,39.2
60,male,22,172.0,75.0,14.0,98.0,39.9
102,female,55,141.0,52.0,16.0,103.0,40.1
95,male,47,187.0,97.0,20.0,90.0,40.4
127,female,38,159.0,64.0,21.0,104.0,40.3
98,female,39,162.0,68.0,17.0,102.0,40.2
180,female,53,139.0,48.0,29.0,101.0,40.6
78,female,74,174.0,74.0,14.0,95.0,40.0
47,female,43,180.0,74.0,10.0,92.0,40.0
54,male,41,164.0,68.0,13.0,92.0,39.9
45,female,72,163.0,68.0,9.0,89.0,39.8
118,male,24,176.0,82.0,20.0,107.0,40.2
11,female,51,169.0,63.0,3.0,80.0,38.6
9,male,46,184.0,84.0,3.0,80.0,38.7
150,male,30,189.0,90.0,22.0,110.0,40.7
112,male,50,209.0,108.0,19.0,95.0,40.2
62,female,23,160.0,66.0,13.0,95.0,40.1
32,female,25,173.0,69.0,8.0,88.0,39.4
17,female,70,154.0,57.0,4.0,81.0,38.7
93,female,78,151.0,53.0,14.0,102.0,40.2
72,male,23,181.0,85.0,19.0,93.0,40.4
72,male,68,185.0,87.0,10.0,101.0,39.9
185,female,57,160.0,67.0,27.0,109.0,40.6
32,male,40,182.0,86.0,7.0,93.0,39.3
18,male,22,177.0,80.0,7.0,86.0,39.5
80,male,24,181.0,79.0,18.0,98.0,40.5
11,male,22,174.0,71.0,6.0,82.0,38.9
122,female,21,156.0,54.0,26.0,93.0,40.9
55,male,38,185.0,86.0,13.0,91.0,40.3
48,female,53,167.0,66.0,10.0,90.0,39.6
62,male,50,180.0,88.0,14.0,88.0,40.2
44,male,42,174.0,76.0,14.0,84.0,40.4
88,female,34,159.0,60.0,17.0,96.0,40.7
203,male,62,196.0,93.0,26.0,106.0,40.8
184,female,58,171.0,68.0,30.0,102.0,40.7
52,male,60,189.0,90.0,10.0,90.0,39.3
24,male,53,184.0,88.0,5.0,89.0,39.1
147,female,20,164.0,63.0,22.0,113.0,40.5
153,male,38,198.0,106.0,26.0,99.0,40.8
100,male,71,185.0,98.0,14.0,98.0,40.2
76,female,31,152.0,54.0,16.0,92.0,39.8
115,male,33,180.0,83.0,20.0,103.0,40.6
6,female,65,176.0,72.0,2.0,72.0,37.9
192,male,65,190.0,94.0,26.0,102.0,40.9
181,male,40,182.0,81.0,30.0,103.0,41.4
27,male,39,173.0,78.0,7.0,89.0,39.4
219,male,55,188.0,92.0,24.0,117.0,40.6
32,female,48,166.0,61.0,8.0,83.0,39.5
85,male,51,179.0,85.0,13.0,102.0,39.7
185,female,37,156.0,53.0,28.0,108.0,40.7
96,male,54,203.0,110.0,16.0,94.0,40.2
46,female,47,164.0,68.0,10.0,90.0,39.8
130,male,59,181.0,88.0,21.0,97.0,40.8
117,female,22,150.0,53.0,21.0,101.0,40.7
51,male,30,185.0,82.0,11.0,97.0,39.8
68,female,30,153.0,56.0,14.0,93.0,40.0
175,female,24,176.0,67.0,27.0,111.0,40.8
190,male,49,180.0,84.0,26.0,108.0,40.8
109,female,34,166.0,63.0,20.0,99.0,40.5
170,female,50,184.0,83.0,27.0,107.0,40.7
116,female,31,146.0,48.0,19.0,104.0,40.6
23,female,69,157.0,58.0,5.0,84.0,39.1
73,male,21,199.0,91.0,16.0,98.0,40.2
45,female,27,170.0,66.0,10.0,92.0,40.0
169,male,78,185.0,85.0,24.0,97.0,40.9
8,male,25,196.0,92.0,3.0,83.0,38.5
87,male,50,190.0,93.0,18.0,90.0,40.3
160,male,30,167.0,70.0,27.0,107.0,40.9
16,male,31,187.0,92.0,4.0,90.0,38.6
30,male,58,180.0,79.0,8.0,82.0,39.5
107,male,70,198.0,106.0,16.0,94.0,40.3
64,female,60,152.0,58.0,14.0,86.0,40.2
207,female,25,173.0,69.0,29.0,117.0,41.0
29,male,62,200.0,105.0,5.0,91.0,38.8
24,male,31,167.0,66.0,8.0,88.0,39.6
192,male,50,176.0,86.0,24.0,112.0,40.7
206,female,36,152.0,55.0,26.0,121.0,40.9
179,female,44,166.0,68.0,28.0,107.0,41.1
81,female,40,153.0,58.0,15.0,97.0,40.1
156,female,29,166.0,61.0,29.0,99.0,40.9
47,female,48,176.0,72.0,11.0,87.0,40.0
88,male,28,196.0,90.0,17.0,100.0,40.3
158,female,41,164.0,67.0,24.0,109.0,40.6
149,female,40,152.0,49.0,23.0,106.0,40.5
24,male,30,194.0,101.0,8.0,83.0,39.4
170,male,21,175.0,74.0,29.0,109.0,41.2
40,male,43,187.0,90.0,9.0,90.0,39.5
97,female,77,164.0,68.0,17.0,95.0,40.2
112,male,35,182.0,84.0,22.0,98.0,41.0
12,female,26,151.0,53.0,4.0,76.0,39.0
173,male,20,178.0,80.0,27.0,112.0,40.9
87,male,48,187.0,90.0,16.0,95.0,40.1
54,female,20,154.0,55.0,13.0,88.0,40.2
45,male,30,165.0,65.0,16.0,87.0,40.4
233,male,77,182.0,91.0,27.0,107.0,40.8
93,female,29,172.0,67.0,19.0,95.0,40.3
239,male,62,187.0,92.0,29.0,109.0,40.8
7,male,21,197.0,89.0,3.0,84.0,38.8
149,male,28,185.0,86.0,22.0,111.0,40.4
159,female,20,175.0,66.0,28.0,104.0,41.0
102,female,26,153.0,49.0,21.0,93.0,40.5
15,female,27,172.0,69.0,6.0,73.0,39.4
181,female,58,169.0,64.0,27.0,107.0,40.9
221,male,75,190.0,96.0,28.0,102.0,41.0
17,female,71,164.0,63.0,4.0,82.0,38.9
170,female,34,164.0,62.0,26.0,109.0,40.7
49,male,39,194.0,94.0,11.0,91.0,39.7
159,male,63,188.0,97.0,23.0,99.0,40.7
147,male,22,192.0,94.0,22.0,111.0,40.6
27,male,49,190.0,90.0,7.0,84.0,39.7
3,female,22,152.0,54.0,1.0,78.0,37.5
209,male,47,201.0,104.0,28.0,107.0,41.0
181,female,38,177.0,71.0,29.0,107.0,41.0
39,male,68,172.0,82.0,8.0,86.0,39.7
80,female,32,154.0,54.0,16.0,94.0,40.5
191,male,30,177.0,80.0,25.0,117.0,40.7
227,male,51,181.0,91.0,29.0,110.0,40.9
43,male,45,179.0,78.0,10.0,90.0,39.8
74,male,25,178.0,77.0,16.0,99.0,40.0
59,male,58,176.0,75.0,15.0,84.0,40.3
25,male,47,201.0,103.0,5.0,91.0,39.1
171,male,27,180.0,86.0,26.0,110.0,40.6
132,female,58,169.0,68.0,22.0,101.0,40.6
34,female,22,158.0,58.0,8.0,89.0,39.7
25,male,74,183.0,80.0,6.0,80.0,39.5
95,female,21,144.0,47.0,16.0,104.0,40.4
129,female,25,169.0,66.0,22.0,105.0,40.6
90,female,25,161.0,61.0,17.0,99.0,40.5
12,male,51,196.0,100.0,4.0,77.0,38.8
54,female,40,169.0,63.0,11.0,93.0,39.6
157,female,21,169.0,60.0,24.0,111.0,40.7
147,male,25,169.0,75.0,26.0,106.0,41.0
178,male,36,194.0,91.0,28.0,105.0,40.8
110,male,52,171.0,81.0,17.0,102.0,40.6
53,female,30,173.0,75.0,14.0,86.0,40.3
40,female,26,151.0,55.0,9.0,90.0,39.8
163,female,24,157.0,58.0,30.0,100.0,40.9
119,female,37,164.0,61.0,22.0,98.0,40.5
93,female,68,166.0,65.0,15.0,101.0,40.1
116,male,33,189.0,93.0,23.0,97.0,40.9
17,male,42,192.0,98.0,4.0,88.0,38.7
91,male,56,187.0,91.0,17.0,92.0,40.4
186,female,20,173.0,67.0,29.0,111.0,40.6
203,female,72,156.0,61.0,29.0,107.0,40.7
192,female,56,165.0,61.0,29.0,106.0,41.1
40,male,76,179.0,83.0,8.0,84.0,39.5
186,female,29,162.0,62.0,28.0,111.0,40.8
223,male,72,192.0,99.0,28.0,103.0,40.7
55,female,35,163.0,62.0,12.0,91.0,40.2
20,female,49,154.0,52.0,5.0,82.0,38.9
25,male,27,193.0,94.0,7.0,89.0,39.6
178,male,47,177.0,84.0,27.0,104.0,41.0
46,female,23,170.0,66.0,12.0,86.0,40.3
109,female,49,151.0,53.0,21.0,93.0,40.6
46,male,24,182.0,86.0,13.0,91.0,40.0
58,female,61,175.0,78.0,12.0,91.0,39.8
162,male,23,200.0,99.0,26.0,107.0,40.9
170,male,45,200.0,97.0,24.0,106.0,40.7
17,male,26,174.0,75.0,7.0,84.0,39.4
20,male,52,196.0,102.0,5.0,83.0,38.8
141,male,68,177.0,85.0,23.0,94.0,40.8
22,female,35,181.0,71.0,5.0,90.0,39.1
75,male,25,187.0,81.0,15.0,101.0,40.3
30,female,61,166.0,60.0,6.0,90.0,39.3
181,female,67,170.0,66.0,26.0,108.0,40.8
51,male,25,186.0,86.0,11.0,98.0,40.1
58,male,42,174.0,73.0,13.0,93.0,40.4
25,female,43,148.0,48.0,5.0,91.0,39.4
84,male,21,191.0,86.0,16.0,103.0,40.1
56,male,46,178.0,77.0,13.0,90.0,40.1
7,female,25,172.0,70.0,2.0,84.0,38.5
193,female,58,177.0,74.0,28.0,110.0,41.0
69,male,33,181.0,82.0,13.0,100.0,40.1
8,female,73,183.0,84.0,2.0,82.0,38.3
49,male,42,175.0,79.0,10.0,95.0,39.9
141,male,69,172.0,77.0,20.0,101.0,40.8
16,male,24,191.0,83.0,8.0,81.0,39.7
59,male,29,181.0,77.0,13.0,97.0,40.1
96,female,57,186.0,84.0,17.0,100.0,40.5
206,male,31,194.0,94.0,29.0,111.0,40.9
134,female,74,159.0,62.0,20.0,104.0,40.3
68,male,39,185.0,81.0,12.0,101.0,40.0
13,female,38,176.0,69.0,3.0,89.0,38.4
195,male,21,182.0,75.0,30.0,113.0,41.0
120,male,29,178.0,81.0,23.0,101.0,40.8
138,female,78,178.0,75.0,24.0,96.0,41.1
259,male,75,189.0,95.0,30.0,107.0,40.6
114,female,59,166.0,67.0,22.0,93.0,40.2
105,male,21,195.0,93.0,19.0,104.0,40.4
81,female,52,158.0,61.0,14.0,99.0,40.2
115,male,59,178.0,82.0,18.0,99.0,40.6
174,male,54,194.0,103.0,27.0,98.0,41.1
11,male,28,195.0,94.0,4.0,83.0,38.8
30,male,38,192.0,92.0,7.0,90.0,39.1
131,male,54,181.0,80.0,21.0,100.0,40.5
150,female,21,154.0,53.0,26.0,103.0,40.9
125,male,23,193.0,89.0,22.0,105.0,40.5
5,male,23,180.0,85.0,2.0,85.0,37.8
94,female,59,176.0,71.0,16.0,100.0,40.5
72,male,75,187.0,96.0,11.0,93.0,40.0
11,female,24,177.0,71.0,3.0,85.0,38.5
18,female,25,154.0,58.0,4.0,91.0,39.2
157,male,64,182.0,92.0,22.0,101.0,40.4
191,male,50,190.0,100.0,27.0,104.0,40.8
136,female,32,151.0,51.0,23.0,102.0,40.5
164,male,49,189.0,94.0,28.0,97.0,40.9
20,female,20,159.0,56.0,5.0,86.0,38.9
165,male,29,188.0,89.0,23.0,113.0,40.4
198,female,71,165.0,67.0,27.0,111.0,41.2
177,female,27,166.0,59.0,28.0,108.0,41.0
57,female,57,158.0,55.0,9.0,103.0,39.9
41,female,40,172.0,66.0,10.0,86.0,39.7
104,female,52,181.0,76.0,19.0,98.0,40.2
28,male,48,188.0,88.0,9.0,80.0,40.1
111,male,45,182.0,89.0,19.0,99.0,40.8
92,female,30,164.0,60.0,18.0,96.0,40.6
25,male,77,186.0,90.0,4.0,91.0,38.8
86,female,59,142.0,45.0,14.0,99.0,40.3
71,male,38,179.0,81.0,16.0,93.0,40.3
120,male,61,185.0,86.0,23.0,90.0,40.6
94,female,67,188.0,83.0,18.0,94.0,40.7
101,female,21,159.0,62.0,21.0,95.0,40.4
90,female,71,155.0,60.0,17.0,91.0,40.1
206,male,62,185.0,91.0,26.0,107.0,40.5
10,female,38,178.0,68.0,3.0,80.0,38.7
3,male,32,197.0,101.0,1.0,84.0,37.7
76,female,76,170.0,67.0,12.0,101.0,40.2
86,male,20,178.0,81.0,20.0,98.0,40.5
172,female,27,160.0,56.0,27.0,108.0,40.7
3,male,34,188.0,89.0,1.0,85.0,37.9
198,male,49,173.0,79.0,27.0,109.0,40.8
180,male,60,178.0,78.0,26.0,103.0,40.5
30,female,41,155.0,59.0,7.0,87.0,39.1
71,male,25,189.0,85.0,17.0,95.0,40.4
148,female,56,151.0,53.0,24.0,101.0,40.4
4,male,48,196.0,94.0,1.0,85.0,37.9
11,female,27,161.0,59.0,3.0,82.0,38.8
48,male,23,174.0,74.0,13.0,94.0,40.4
51,female,30,164.0,64.0,11.0,92.0,39.6
110,female,63,176.0,73.0,20.0,96.0,40.9
44,female,76,167.0,65.0,10.0,83.0,39.9
128,female,22,160.0,59.0,22.0,104.0,40.8
66,male,22,174.0,74.0,15.0,99.0,40.1
89,female,26,168.0,66.0,16.0,102.0,40.2
34,male,27,184.0,93.0,10.0,88.0,39.6
124,female,21,180.0,74.0,23.0,102.0,40.7
32,female,52,169.0,66.0,6.0,95.0,39.4
105,male,73,186.0,87.0,16.0,95.0,40.4
52,female,29,165.0,64.0,11.0,93.0,40.0
20,female,62,153.0,57.0,5.0,81.0,39.1
20,male,30,191.0,91.0,7.0,84.0,39.6
65,female,77,162.0,66.0,12.0,92.0,40.2
70,male,55,185.0,86.0,12.0,96.0,40.1
23,female,24,161.0,55.0,6.0,84.0,39.2
174,female,32,170.0,66.0,25.0,114.0,40.6
25,female,71,179.0,78.0,6.0,83.0,39.4
207,male,56,196.0,99.0,27.0,106.0,40.6
38,male,43,200.0,104.0,8.0,90.0,39.9
134,female,27,134.0,38.0,22.0,103.0,40.7
182,female,68,181.0,81.0,25.0,113.0,40.5
81,female,77,172.0,72.0,14.0,96.0,40.2
74,female,33,151.0,44.0,16.0,89.0,40.0
26,female,45,166.0,59.0,7.0,80.0,39.1
49,male,36,182.0,81.0,11.0,94.0,39.8
140,male,54,160.0,62.0,26.0,97.0,40.6
160,male,24,179.0,76.0,27.0,108.0,40.8
188,male,72,179.0,86.0,26.0,100.0,40.7
7,male,26,196.0,95.0,2.0,88.0,38.5
165,male,67,179.0,82.0,22.0,104.0,40.5
10,male,55,183.0,88.0,3.0,79.0,38.6
66,female,49,178.0,71.0,12.0,98.0,39.9
85,male,48,182.0,88.0,15.0,97.0,40.3
2,male,23,175.0,75.0,2.0,77.0,38.8
79,female,31,162.0,59.0,14.0,101.0,40.0
59,male,31,187.0,93.0,13.0,94.0,40.2
65,male,24,193.0,88.0,16.0,94.0,40.1
205,female,62,137.0,47.0,28.0,110.0,40.8
52,male,28,193.0,97.0,13.0,91.0,40.0
174,female,41,162.0,63.0,28.0,105.0,41.1
67,female,54,165.0,62.0,12.0,97.0,39.8
108,female,43,154.0,56.0,17.0,105.0,40.5
100,female,28,170.0,71.0,18.0,102.0,40.2
191,female,38,165.0,66.0,27.0,114.0,40.9
8,female,32,145.0,48.0,2.0,84.0,38.0
104,male,47,182.0,89.0,17.0,100.0,40.0
40,male,44,186.0,83.0,10.0,88.0,40.2
196,male,43,183.0,82.0,27.0,110.0,40.6
132,male,28,185.0,82.0,27.0,99.0,40.9
102,female,78,157.0,63.0,17.0,97.0,40.2
198,female,20,168.0,69.0,30.0,113.0,40.8
139,female,48,147.0,45.0,23.0,100.0,40.8
153,female,40,169.0,69.0,23.0,110.0,40.7
181,male,38,177.0,84.0,28.0,106.0,40.9
212,male,73,191.0,99.0,26.0,104.0,41.1
60,female,29,146.0,47.0,12.0,94.0,39.9
161,female,55,181.0,77.0,24.0,109.0,40.6
68,female,20,166.0,64.0,15.0,93.0,40.0
52,male,26,192.0,93.0,13.0,92.0,40.1
117,female,46,149.0,54.0,21.0,97.0,40.7
103,female,78,169.0,68.0,18.0,95.0,40.2
19,female,28,163.0,66.0,5.0,85.0,39.1
11,male,21,186.0,89.0,4.0,86.0,38.6
50,male,74,180.0,86.0,9.0,88.0,39.7
200,male,50,183.0,89.0,28.0,106.0,40.6
98,male,76,170.0,78.0,15.0,95.0,40.0
49,male,79,180.0,89.0,11.0,79.0,39.6
120,female,29,144.0,49.0,22.0,98.0,40.3
135,male,36,192.0,95.0,23.0,101.0,40.6
49,male,48,187.0,88.0,11.0,89.0,40.2
18,male,73,190.0,95.0,5.0,74.0,38.9
174,female,39,164.0,63.0,26.0,110.0,40.7
55,male,21,186.0,80.0,13.0,97.0,40.0
58,female,42,167.0,68.0,12.0,93.0,40.0
162,male,22,195.0,88.0,28.0,106.0,40.8
160,male,44,178.0,80.0,23.0,108.0,41.1
25,male,36,186.0,86.0,8.0,84.0,39.7
50,female,28,145.0,53.0,11.0,90.0,39.8
189,female,41,175.0,72.0,29.0,109.0,41.3
213,female,58,156.0,56.0,27.0,117.0,40.7
101,female,32,170.0,71.0,17.0,105.0,40.3
38,male,28,175.0,72.0,11.0,91.0,39.8
78,female,23,166.0,66.0,17.0,93.0,40.2
221,male,58,201.0,106.0,26.0,110.0,40.8
12,female,43,145.0,55.0,3.0,83.0,38.4
102,female,23,166.0,66.0,20.0,98.0,40.5
152,female,36,176.0,74.0,27.0,102.0,40.8
106,female,26,169.0,67.0,21.0,97.0,40.4
90,female,46,169.0,70.0,18.0,94.0,40.3
128,female,29,171.0,65.0,24.0,99.0,40.5
42,male,24,193.0,89.0,10.0,95.0,39.7
21,male,57,191.0,96.0,5.0,83.0,39.0
111,male,37,171.0,77.0,22.0,98.0,40.3
124,male,72,175.0,81.0,19.0,96.0,40.6
111,male,34,178.0,81.0,21.0,100.0,40.2
17,male,49,171.0,76.0,6.0,80.0,39.5
4,male,23,195.0,93.0,2.0,81.0,38.5
15,female,33,156.0,50.0,3.0,94.0,38.5
75,male,21,176.0,79.0,18.0,97.0,40.5
179,female,61,157.0,59.0,29.0,101.0,40.9
77,male,54,190.0,90.0,15.0,91.0,40.0
56,female,28,173.0,71.0,12.0,94.0,39.9
89,female,34,174.0,67.0,18.0,95.0,40.6
90,female,62,175.0,70.0,17.0,94.0,40.3
181,female,31,168.0,70.0,29.0,108.0,40.9
20,female,45,164.0,61.0,5.0,84.0,39.1
138,male,65,184.0,90.0,19.0,102.0,40.4
92,female,48,176.0,74.0,21.0,88.0,40.3
76,male,32,177.0,76.0,17.0,96.0,40.5
7,male,21,185.0,89.0,2.0,90.0,38.0
115,female,51,182.0,82.0,21.0,99.0,40.7
56,female,22,162.0,59.0,13.0,90.0,39.9
82,male,32,203.0,111.0,17.0,93.0,40.1
62,male,29,193.0,94.0,13.0,96.0,39.9
13,male,34,190.0,93.0,4.0,84.0,39.1
169,female,47,159.0,60.0,27.0,104.0,40.8
154,female,43,168.0,67.0,24.0,107.0,40.7
25,male,59,176.0,81.0,6.0,85.0,39.5
14,male,20,166.0,68.0,8.0,83.0,39.9
150,female,27,158.0,54.0,23.0,109.0,40.8
134,female,23,162.0,61.0,24.0,102.0,40.5
200,female,28,164.0,56.0,28.0,115.0,40.7
27,male,67,205.0,114.0,6.0,79.0,39.7
49,female,68,162.0,63.0,9.0,93.0,39.5
66,male,27,175.0,74.0,13.0,102.0,40.1
46,female,20,175.0,72.0,13.0,85.0,40.0
63,male,45,181.0,78.0,16.0,88.0,40.3
18,male,42,191.0,98.0,6.0,80.0,39.2
56,female,34,188.0,78.0,15.0,85.0,40.3
119,male,61,157.0,59.0,21.0,97.0,40.3
2,male,29,178.0,79.0,1.0,82.0,37.4
175,male,70,177.0,86.0,21.0,108.0,40.7
48,male,20,191.0,90.0,16.0,88.0,40.1
30,male,23,193.0,96.0,9.0,88.0,39.7
195,female,29,167.0,65.0,30.0,110.0,40.8
102,male,40,188.0,87.0,17.0,102.0,40.4
57,female,20,162.0,61.0,13.0,91.0,40.2
6,male,65,169.0,77.0,2.0,76.0,38.4
10,male,21,172.0,69.0,3.0,92.0,38.6
33,female,29,162.0,66.0,7.0,94.0,39.5
143,male,47,182.0,83.0,24.0,100.0,40.8
202,male,79,172.0,77.0,24.0,107.0,40.7
213,male,68,173.0,77.0,28.0,105.0,40.8
107,female,62,176.0,76.0,19.0,98.0,40.5
144,female,33,155.0,52.0,22.0,108.0,40.7
3,male,23,182.0,82.0,2.0,79.0,38.2
11,female,52,164.0,63.0,3.0,78.0,38.6
27,female,31,154.0,57.0,7.0,84.0,39.2
16,male,78,189.0,94.0,3.0,84.0,38.2
94,female,37,164.0,60.0,18.0,96.0,40.3
11,female,39,171.0,65.0,3.0,81.0,38.6
152,male,24,190.0,93.0,30.0,100.0,40.9
106,male,37,182.0,82.0,20.0,99.0,40.8
141,female,70,158.0,63.0,22.0,102.0,40.7
118,female,39,169.0,71.0,21.0,101.0,40.6
115,male,40,176.0,75.0,21.0,100.0,40.6
157,male,73,192.0,98.0,20.0,102.0,40.5
51,male,24,196.0,93.0,10.0,100.0,40.0
96,female,63,171.0,74.0,16.0,101.0,40.1
10,male,24,181.0,86.0,9.0,75.0,39.8
169,female,47,158.0,55.0,25.0,108.0,41.0
155,female,30,176.0,74.0,25.0,108.0,40.6
184,male,43,190.0,97.0,27.0,105.0,41.0
48,female,44,149.0,51.0,11.0,86.0,39.9
243,male,66,188.0,93.0,26.0,115.0,40.7
79,female,66,140.0,48.0,15.0,90.0,40.3
50,female,22,158.0,58.0,9.0,101.0,39.5
113,male,69,192.0,100.0,17.0,95.0,40.3
71,female,33,163.0,59.0,14.0,95.0,40.3
47,male,21,180.0,77.0,14.0,92.0,40.2
148,female,51,162.0,63.0,24.0,103.0,40.9
156,male,56,185.0,86.0,22.0,104.0,40.3
165,male,42,196.0,98.0,26.0,102.0,40.9
167,female,54,153.0,53.0,25.0,106.0,40.8
21,female,65,171.0,68.0,4.0,93.0,38.8
38,female,20,165.0,60.0,10.0,86.0,39.7
51,male,42,188.0,95.0,10.0,94.0,39.8
131,male,64,184.0,92.0,18.0,102.0,40.4
202,male,62,186.0,91.0,27.0,104.0,40.2
42,female,35,167.0,65.0,8.0,97.0,39.6
169,female,32,171.0,71.0,27.0,108.0,40.7
61,male,26,184.0,90.0,14.0,95.0,40.0
31,male,21,166.0,67.0,12.0,88.0,39.6
108,male,33,201.0,103.0,20.0,98.0,40.4
88,male,23,194.0,87.0,18.0,100.0,40.5
65,female,21,169.0,62.0,16.0,88.0,40.0
9,male,63,193.0,94.0,2.0,83.0,37.9
191,female,64,153.0,57.0,26.0,111.0,40.8
53,male,46,171.0,73.0,10.0,97.0,39.4
112,female,52,170.0,67.0,19.0,101.0,40.5
12,male,55,187.0,84.0,3.0,85.0,38.3
171,male,61,185.0,92.0,23.0,104.0,40.6
162,female,31,170.0,70.0,30.0,100.0,41.0
24,female,75,140.0,48.0,5.0,85.0,39.1
16,female,30,167.0,63.0,4.0,87.0,38.5
18,male,23,176.0,77.0,9.0,82.0,40.0
69,female,22,155.0,54.0,14.0,95.0,40.5
99,male,22,179.0,78.0,20.0,102.0,40.3
147,female,43,169.0,63.0,22.0,109.0,40.6
120,female,40,178.0,74.0,21.0,102.0,40.7
223,male,30,186.0,87.0,28.0,118.0,40.5
7,male,54,188.0,87.0,2.0,80.0,38.1
60,female,33,145.0,46.0,12.0,93.0,40.0
59,male,41,188.0,93.0,13.0,91.0,40.2
7,female,21,173.0,71.0,2.0,82.0,38.5
148,female,32,159.0,59.0,23.0,108.0,40.6
